Strategy_no,From_time,To_time,no_preds,Accuracy,p_val,, 0_min_low,, 0_indicator,, 0_threshold_high,, 0_direction,, 0_max_high,, 0_threshold_low,, 1_min_low,, 1_indicator,, 1_threshold_high,, 1_direction,, 1_max_high,, 1_threshold_low
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6,0.8333333333,0.21875, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,34,0.6470588235,0.121449485, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,2497,0.501401682,0.9044291916, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,30,0.5333333333,0.8555355519, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,81,0.2592592593,1.69358312159E-05, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,3341,0.5318766836,0.000243622, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,4353,0.4985067769,0.855678897, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,620,0.5016129032,0.9679691032, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,927,0.4843581446,0.3577673021, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6256,0.510230179,0.1083397815, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,5146,0.4828993393,0.0146991057, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,78,0.4615384615,0.571586718, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,18,0.3888888889,0.480682373, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,18,0.6111111111,0.480682373, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,240,0.6166666667,0.0003641105, 0_min_low,-500, 0_indicator, CDLMORNINGDOJISTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,13971,0.5144227328,0.0006707628, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,13971,0.4853625367,0.0005563836, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,400,0.525,0.3421223961, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,379,0.3799472296,3.41509554582E-06, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,102,0.5980392157,0.0594005369, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,2509,0.5021921084,0.8417663665, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,511,0.5557729941,0.0131611775, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,542,0.4575645756,0.0531463147, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,3653,0.533260334,6.19276730303E-05, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,4671,0.4973239135,0.7254716697, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,684,0.5029239766,0.908687633, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,987,0.4782168186,0.1812345489, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6704,0.5125298329,0.0413801051, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,5596,0.4832022873,0.012419996, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,85,0.4235294118,0.1927604353, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,18,0.3888888889,0.480682373, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,68,0.4705882353,0.7163007602, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,260,0.6461538462,2.82664226262E-06, 0_min_low,-500, 0_indicator, CDLMORNINGSTA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,12859,0.5099152345,0.0250931304, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,12859,0.4898514659,0.021854791, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,30,0.1,8.43033194542E-06, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,25,0.4,0.4243562222, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,2497,0.501401682,0.9044291916, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,30,0.9,8.43033194542E-06, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,3297,0.5241128298,0.0059208028, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,4345,0.4989643268,0.9034033927, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,622,0.5032154341,0.9042667956, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,922,0.4848156182,0.3739059733, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6229,0.5097126345,0.1283912696, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,5086,0.4899724735,0.1567019122, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,78,0.4615384615,0.571586718, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,240,0.6166666667,0.0003641105, 0_min_low,-500, 0_indicator, CDLONNEC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,28171,0.4955450641,0.1363558122, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,28171,0.5039934685,0.182010549, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,4807,0.4949032661,0.4887430228, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,4036,0.5232903865,0.0032402132, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,1276,0.5219435737,0.1235988134, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,3608,0.5049889135,0.5601105107, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6108,0.4597249509,3.26174696336E-10, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,6872,0.5042200233,0.4917100591, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,7967,0.4944144596,0.324179659, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,8630,0.5117033604,0.0304839164, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2007-01-01 00:00:00, 2007-12-31 23:59:59,1671,0.4847396768,0.2212594416, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,1874,0.4599786553,0.0005740465, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2007-01-01 00:00:00, 2007-12-31 23:59:59,12651,0.4916607383,0.0618897855, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,11975,0.5052192067,0.2571541385, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2007-01-01 00:00:00, 2007-12-31 23:59:59,300,0.3433333333,6.21921023827E-08, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,295,0.6169491525,7.01288294323E-05, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2007-01-01 00:00:00, 2007-12-31 23:59:59,1466,0.4638472033,0.0060813106, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,681,0.5800293686,3.37137074751E-05, 0_min_low,-500, 0_indicator, CDLRICKSHAWMA_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2007-01-01 00:00:00, 2007-12-31 23:59:59,13054,0.5115673357,0.0084241791, 0_min_low,-500, 0_indicator, CDLRISEFALL3METHOD_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2007-01-01 00:00:00, 2007-12-31 23:59:59,13054,0.4882028497,0.0072075385, 0_min_low,-500, 0_indicator, CDLRISEFALL3METHOD_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
